,feature,importance,model,day_split,seed,lookback_days,lookforward_days_freezing,lookforward_days_predict
36,temperature_max_mean,-0.0034632034632034237,nonweather_patient_passive,0.7,0,7,2,4
51,humidity_min,-0.0034632034632034346,nonweather_patient_passive,0.7,0,7,2,4
43,temperature_min_min,-0.003896103896103853,nonweather_patient_passive,0.7,0,7,2,4
28,temperature_mean,-0.007359307359307299,nonweather_patient_passive,0.7,0,7,2,4
34,daily_prev_inhaler_mean,0.05892857142857141,nonweather_patient_active,0.7,0,7,2,4
37,daily_prev_inhaler_gradient,0.010714285714285687,nonweather_patient_active,0.7,0,7,2,4
2,rcp3_mean,0.009821428571428559,nonweather_patient_active,0.7,0,7,2,4
5,rcp3_gradient,0.002232142857142849,nonweather_patient_active,0.7,0,7,2,4
38,daily_prev_inhaler_median,0.0008928571428571397,nonweather_patient_active,0.7,0,7,2,4
4,rcp3_skew,0.0008928571428571397,nonweather_patient_active,0.7,0,7,2,4
28,daily_limit_activity_skew,0.00044642857142856984,nonweather_patient_active,0.7,0,7,2,4
29,daily_limit_activity_gradient,0.00044642857142856984,nonweather_patient_active,0.7,0,7,2,4
31,daily_limit_activity_latest,0.0,nonweather_patient_active,0.7,0,7,2,4
30,daily_limit_activity_median,0.0,nonweather_patient_active,0.7,0,7,2,4
1,rcp3_min,0.0,nonweather_patient_active,0.7,0,7,2,4
32,daily_prev_inhaler_max,0.0,nonweather_patient_active,0.7,0,7,2,4
27,daily_limit_activity_range,0.0,nonweather_patient_active,0.7,0,7,2,4
26,daily_limit_activity_mean,0.0,nonweather_patient_active,0.7,0,7,2,4
25,daily_limit_activity_min,0.0,nonweather_patient_active,0.7,0,7,2,4
24,daily_limit_activity_max,0.0,nonweather_patient_active,0.7,0,7,2,4
23,daily_night_symp_latest,0.0,nonweather_patient_active,0.7,0,7,2,4
22,daily_night_symp_median,0.0,nonweather_patient_active,0.7,0,7,2,4
35,daily_prev_inhaler_range,0.0,nonweather_patient_active,0.7,0,7,2,4
21,daily_night_symp_gradient,0.0,nonweather_patient_active,0.7,0,7,2,4
18,daily_night_symp_mean,0.0,nonweather_patient_active,0.7,0,7,2,4
19,daily_night_symp_range,0.0,nonweather_patient_active,0.7,0,7,2,4
17,daily_night_symp_min,0.0,nonweather_patient_active,0.7,0,7,2,4
16,daily_night_symp_max,0.0,nonweather_patient_active,0.7,0,7,2,4
15,daily_day_symp_latest,0.0,nonweather_patient_active,0.7,0,7,2,4
14,daily_day_symp_median,0.0,nonweather_patient_active,0.7,0,7,2,4
11,daily_day_symp_range,0.0,nonweather_patient_active,0.7,0,7,2,4
9,daily_day_symp_min,0.0,nonweather_patient_active,0.7,0,7,2,4
8,daily_day_symp_max,0.0,nonweather_patient_active,0.7,0,7,2,4
7,rcp3_latest,0.0,nonweather_patient_active,0.7,0,7,2,4
6,rcp3_median,0.0,nonweather_patient_active,0.7,0,7,2,4
12,daily_day_symp_skew,-0.00044642857142859207,nonweather_patient_active,0.7,0,7,2,4
3,rcp3_range,-0.0017857142857142794,nonweather_patient_active,0.7,0,7,2,4
13,daily_day_symp_gradient,-0.004017857142857129,nonweather_patient_active,0.7,0,7,2,4
10,daily_day_symp_mean,-0.00401785714285714,nonweather_patient_active,0.7,0,7,2,4
20,daily_night_symp_skew,-0.004017857142857151,nonweather_patient_active,0.7,0,7,2,4
33,daily_prev_inhaler_min,-0.0049107142857142795,nonweather_patient_active,0.7,0,7,2,4
39,daily_prev_inhaler_latest,-0.00625,nonweather_patient_active,0.7,0,7,2,4
0,rcp3_max,-0.008482142857142872,nonweather_patient_active,0.7,0,7,2,4
36,daily_prev_inhaler_skew,-0.012500000000000044,nonweather_patient_active,0.7,0,7,2,4
42,temperature_min_max,0.010283687943262353,weather_patient_passive,0.7,0,7,2,5
50,humidity_max,0.008865248226950295,weather_patient_passive,0.7,0,7,2,5
59,wind_speed_min,0.004609929078014152,weather_patient_passive,0.7,0,7,2,5
37,temperature_max_range,0.004255319148936143,weather_patient_passive,0.7,0,7,2,5
71,aqi_gradient,0.0039007092198581005,weather_patient_passive,0.7,0,7,2,5
62,wind_speed_skew,0.002836879432624062,weather_patient_passive,0.7,0,7,2,5
43,temperature_min_min,0.0017730496453900013,weather_patient_passive,0.7,0,7,2,5
13,tree_pollen_gradient,0.0003546099290779647,weather_patient_passive,0.7,0,7,2,5
44,temperature_min_mean,0.0,weather_patient_passive,0.7,0,7,2,5
30,temperature_skew,0.0,weather_patient_passive,0.7,0,7,2,5
32,temperature_median,0.0,weather_patient_passive,0.7,0,7,2,5
33,temperature_latest,0.0,weather_patient_passive,0.7,0,7,2,5
36,temperature_max_mean,0.0,weather_patient_passive,0.7,0,7,2,5
1,grass_pollen_min,0.0,weather_patient_passive,0.7,0,7,2,5
48,temperature_min_median,0.0,weather_patient_passive,0.7,0,7,2,5
47,temperature_min_gradient,0.0,weather_patient_passive,0.7,0,7,2,5
24,extreme_heat,0.0,weather_patient_passive,0.7,0,7,2,5
65,wind_speed_latest,0.0,weather_patient_passive,0.7,0,7,2,5
66,aqi_max,0.0,weather_patient_passive,0.7,0,7,2,5
67,aqi_min,0.0,weather_patient_passive,0.7,0,7,2,5
69,aqi_range,0.0,weather_patient_passive,0.7,0,7,2,5
70,aqi_skew,0.0,weather_patient_passive,0.7,0,7,2,5
72,aqi_median,0.0,weather_patient_passive,0.7,0,7,2,5
25,extreme_cold,0.0,weather_patient_passive,0.7,0,7,2,5
0,grass_pollen_max,0.0,weather_patient_passive,0.7,0,7,2,5
23,weed_pollen_latest,0.0,weather_patient_passive,0.7,0,7,2,5
17,weed_pollen_min,0.0,weather_patient_passive,0.7,0,7,2,5
5,grass_pollen_gradient,0.0,weather_patient_passive,0.7,0,7,2,5
6,grass_pollen_median,0.0,weather_patient_passive,0.7,0,7,2,5
7,grass_pollen_latest,0.0,weather_patient_passive,0.7,0,7,2,5
8,tree_pollen_max,0.0,weather_patient_passive,0.7,0,7,2,5
9,tree_pollen_min,0.0,weather_patient_passive,0.7,0,7,2,5
10,tree_pollen_mean,0.0,weather_patient_passive,0.7,0,7,2,5
11,tree_pollen_range,0.0,weather_patient_passive,0.7,0,7,2,5
12,tree_pollen_skew,0.0,weather_patient_passive,0.7,0,7,2,5
14,tree_pollen_median,0.0,weather_patient_passive,0.7,0,7,2,5
15,tree_pollen_latest,0.0,weather_patient_passive,0.7,0,7,2,5
16,weed_pollen_max,0.0,weather_patient_passive,0.7,0,7,2,5
73,aqi_latest,0.0,weather_patient_passive,0.7,0,7,2,5
19,weed_pollen_range,0.0,weather_patient_passive,0.7,0,7,2,5
22,weed_pollen_median,0.0,weather_patient_passive,0.7,0,7,2,5
38,temperature_max_skew,-0.00035460992907805356,weather_patient_passive,0.7,0,7,2,5
3,grass_pollen_range,-0.0007092198581560405,weather_patient_passive,0.7,0,7,2,5
57,humidity_latest,-0.0007092198581560516,weather_patient_passive,0.7,0,7,2,5
18,weed_pollen_mean,-0.0010638297872340608,weather_patient_passive,0.7,0,7,2,5
31,temperature_gradient,-0.0010638297872340608,weather_patient_passive,0.7,0,7,2,5
39,temperature_max_gradient,-0.001063829787234083,weather_patient_passive,0.7,0,7,2,5
60,wind_speed_mean,-0.0014184397163120922,weather_patient_passive,0.7,0,7,2,5
64,wind_speed_median,-0.0014184397163121143,weather_patient_passive,0.7,0,7,2,5
4,grass_pollen_skew,-0.0017730496453901012,weather_patient_passive,0.7,0,7,2,5
52,humidity_mean,-0.0017730496453901012,weather_patient_passive,0.7,0,7,2,5
29,temperature_range,-0.0017730496453901123,weather_patient_passive,0.7,0,7,2,5
68,aqi_mean,-0.0024822695035461194,weather_patient_passive,0.7,0,7,2,5
56,humidity_median,-0.002836879432624151,weather_patient_passive,0.7,0,7,2,5
45,temperature_min_range,-0.0039007092198581894,weather_patient_passive,0.7,0,7,2,5
35,temperature_max_min,-0.004255319148936209,weather_patient_passive,0.7,0,7,2,5
49,temperature_min_latest,-0.005319148936170248,weather_patient_passive,0.7,0,7,2,5
58,wind_speed_max,-0.005673758865248258,weather_patient_passive,0.7,0,7,2,5
46,temperature_min_skew,-0.006028368794326278,weather_patient_passive,0.7,0,7,2,5
2,grass_pollen_mean,-0.006028368794326289,weather_patient_passive,0.7,0,7,2,5
41,temperature_max_latest,-0.007446808510638314,weather_patient_passive,0.7,0,7,2,5
34,temperature_max_max,-0.007801418439716346,weather_patient_passive,0.7,0,7,2,5
51,humidity_min,-0.008510638297872375,weather_patient_passive,0.7,0,7,2,5
26,temperature_max,-0.008865248226950395,weather_patient_passive,0.7,0,7,2,5
63,wind_speed_gradient,-0.009219858156028405,weather_patient_passive,0.7,0,7,2,5
54,humidity_skew,-0.009219858156028427,weather_patient_passive,0.7,0,7,2,5
20,weed_pollen_skew,-0.009574468085106402,weather_patient_passive,0.7,0,7,2,5
40,temperature_max_median,-0.010283687943262464,weather_patient_passive,0.7,0,7,2,5
27,temperature_min,-0.010992907801418473,weather_patient_passive,0.7,0,7,2,5
55,humidity_gradient,-0.014184397163120598,weather_patient_passive,0.7,0,7,2,5
21,weed_pollen_gradient,-0.01418439716312061,weather_patient_passive,0.7,0,7,2,5
61,wind_speed_range,-0.016312056737588697,weather_patient_passive,0.7,0,7,2,5
53,humidity_range,-0.01914893617021283,weather_patient_passive,0.7,0,7,2,5
28,temperature_mean,-0.020567375886524873,weather_patient_passive,0.7,0,7,2,5
18,daily_night_symp_mean,0.07933579335793353,weather_patient_active,0.7,0,7,2,5
10,daily_day_symp_mean,0.032103321033210286,weather_patient_active,0.7,0,7,2,5
28,daily_limit_activity_skew,0.013284132841328377,weather_patient_active,0.7,0,7,2,5
2,rcp3_mean,0.012546125461254554,weather_patient_active,0.7,0,7,2,5
21,daily_night_symp_gradient,0.011808118081180763,weather_patient_active,0.7,0,7,2,5
34,daily_prev_inhaler_mean,0.008856088560885577,weather_patient_active,0.7,0,7,2,5
31,daily_limit_activity_latest,0.0066420664206641835,weather_patient_active,0.7,0,7,2,5
23,daily_night_symp_latest,0.005904059040590393,weather_patient_active,0.7,0,7,2,5
20,daily_night_symp_skew,0.005166051660516579,weather_patient_active,0.7,0,7,2,5
29,daily_limit_activity_gradient,0.004797047970479662,weather_patient_active,0.7,0,7,2,5
35,daily_prev_inhaler_range,0.004428044280442789,weather_patient_active,0.7,0,7,2,5
27,daily_limit_activity_range,0.004059040590405882,weather_patient_active,0.7,0,7,2,5
7,rcp3_latest,0.0033210332103320805,weather_patient_active,0.7,0,7,2,5
12,daily_day_symp_skew,0.002952029520295185,weather_patient_active,0.7,0,7,2,5
4,rcp3_skew,0.0025830258302582563,weather_patient_active,0.7,0,7,2,5
5,rcp3_gradient,0.0022140221402213722,weather_patient_active,0.7,0,7,2,5
13,daily_day_symp_gradient,0.0018450184501844769,weather_patient_active,0.7,0,7,2,5
37,daily_prev_inhaler_gradient,0.0007380073800737797,weather_patient_active,0.7,0,7,2,5
32,daily_prev_inhaler_max,0.0,weather_patient_active,0.7,0,7,2,5
24,daily_limit_activity_max,0.0,weather_patient_active,0.7,0,7,2,5
30,daily_limit_activity_median,0.0,weather_patient_active,0.7,0,7,2,5
26,daily_limit_activity_mean,0.0,weather_patient_active,0.7,0,7,2,5
38,daily_prev_inhaler_median,0.0,weather_patient_active,0.7,0,7,2,5
25,daily_limit_activity_min,0.0,weather_patient_active,0.7,0,7,2,5
0,rcp3_max,0.0,weather_patient_active,0.7,0,7,2,5
22,daily_night_symp_median,0.0,weather_patient_active,0.7,0,7,2,5
1,rcp3_min,0.0,weather_patient_active,0.7,0,7,2,5
19,daily_night_symp_range,0.0,weather_patient_active,0.7,0,7,2,5
17,daily_night_symp_min,0.0,weather_patient_active,0.7,0,7,2,5
16,daily_night_symp_max,0.0,weather_patient_active,0.7,0,7,2,5
15,daily_day_symp_latest,0.0,weather_patient_active,0.7,0,7,2,5
14,daily_day_symp_median,0.0,weather_patient_active,0.7,0,7,2,5
11,daily_day_symp_range,0.0,weather_patient_active,0.7,0,7,2,5
9,daily_day_symp_min,0.0,weather_patient_active,0.7,0,7,2,5
8,daily_day_symp_max,0.0,weather_patient_active,0.7,0,7,2,5
6,rcp3_median,0.0,weather_patient_active,0.7,0,7,2,5
39,daily_prev_inhaler_latest,0.0,weather_patient_active,0.7,0,7,2,5
3,rcp3_range,-0.00036900369003693977,weather_patient_active,0.7,0,7,2,5
33,daily_prev_inhaler_min,-0.0018450184501845434,weather_patient_active,0.7,0,7,2,5
36,daily_prev_inhaler_skew,-0.005904059040590426,weather_patient_active,0.7,0,7,2,5
35,temperature_max_min,0.016595744680851086,nonweather_patient_passive,0.7,0,7,2,5
59,wind_speed_min,0.010638297872340441,nonweather_patient_passive,0.7,0,7,2,5
19,weed_pollen_range,0.008085106382978735,nonweather_patient_passive,0.7,0,7,2,5
20,weed_pollen_skew,0.008085106382978735,nonweather_patient_passive,0.7,0,7,2,5
58,wind_speed_max,0.007659574468085117,nonweather_patient_passive,0.7,0,7,2,5
43,temperature_min_min,0.005957446808510647,nonweather_patient_passive,0.7,0,7,2,5
46,temperature_min_skew,0.004680851063829794,nonweather_patient_passive,0.7,0,7,2,5
30,temperature_skew,0.0038297872340425586,nonweather_patient_passive,0.7,0,7,2,5
68,aqi_mean,0.0038297872340425586,nonweather_patient_passive,0.7,0,7,2,5
26,temperature_max,0.0029787234042553236,nonweather_patient_passive,0.7,0,7,2,5
37,temperature_max_range,0.0029787234042553236,nonweather_patient_passive,0.7,0,7,2,5
27,temperature_min,0.002553191489361706,nonweather_patient_passive,0.7,0,7,2,5
63,wind_speed_gradient,0.002553191489361706,nonweather_patient_passive,0.7,0,7,2,5
70,aqi_skew,0.002553191489361706,nonweather_patient_passive,0.7,0,7,2,5
50,humidity_max,0.002127659574468088,nonweather_patient_passive,0.7,0,7,2,5
55,humidity_gradient,0.002127659574468088,nonweather_patient_passive,0.7,0,7,2,5
48,temperature_min_median,0.0017021276595744705,nonweather_patient_passive,0.7,0,7,2,5
40,temperature_max_median,0.001276595744680853,nonweather_patient_passive,0.7,0,7,2,5
45,temperature_min_range,0.001276595744680853,nonweather_patient_passive,0.7,0,7,2,5
52,humidity_mean,0.0008510638297872352,nonweather_patient_passive,0.7,0,7,2,5
47,temperature_min_gradient,0.0008510638297872352,nonweather_patient_passive,0.7,0,7,2,5
41,temperature_max_latest,0.0004255319148936176,nonweather_patient_passive,0.7,0,7,2,5
38,temperature_max_skew,0.0004255319148936176,nonweather_patient_passive,0.7,0,7,2,5
67,aqi_min,0.0,nonweather_patient_passive,0.7,0,7,2,5
42,temperature_min_max,0.0,nonweather_patient_passive,0.7,0,7,2,5
71,aqi_gradient,0.0,nonweather_patient_passive,0.7,0,7,2,5
72,aqi_median,0.0,nonweather_patient_passive,0.7,0,7,2,5
44,temperature_min_mean,0.0,nonweather_patient_passive,0.7,0,7,2,5
60,wind_speed_mean,0.0,nonweather_patient_passive,0.7,0,7,2,5
66,aqi_max,0.0,nonweather_patient_passive,0.7,0,7,2,5
62,wind_speed_skew,0.0,nonweather_patient_passive,0.7,0,7,2,5
49,temperature_min_latest,0.0,nonweather_patient_passive,0.7,0,7,2,5
51,humidity_min,0.0,nonweather_patient_passive,0.7,0,7,2,5
64,wind_speed_median,0.0,nonweather_patient_passive,0.7,0,7,2,5
53,humidity_range,0.0,nonweather_patient_passive,0.7,0,7,2,5
54,humidity_skew,0.0,nonweather_patient_passive,0.7,0,7,2,5
57,humidity_latest,0.0,nonweather_patient_passive,0.7,0,7,2,5
39,temperature_max_gradient,0.0,nonweather_patient_passive,0.7,0,7,2,5
0,grass_pollen_max,0.0,nonweather_patient_passive,0.7,0,7,2,5
1,grass_pollen_min,0.0,nonweather_patient_passive,0.7,0,7,2,5
15,tree_pollen_latest,0.0,nonweather_patient_passive,0.7,0,7,2,5
2,grass_pollen_mean,0.0,nonweather_patient_passive,0.7,0,7,2,5
3,grass_pollen_range,0.0,nonweather_patient_passive,0.7,0,7,2,5
4,grass_pollen_skew,0.0,nonweather_patient_passive,0.7,0,7,2,5
5,grass_pollen_gradient,0.0,nonweather_patient_passive,0.7,0,7,2,5
6,grass_pollen_median,0.0,nonweather_patient_passive,0.7,0,7,2,5
7,grass_pollen_latest,0.0,nonweather_patient_passive,0.7,0,7,2,5
8,tree_pollen_max,0.0,nonweather_patient_passive,0.7,0,7,2,5
9,tree_pollen_min,0.0,nonweather_patient_passive,0.7,0,7,2,5
10,tree_pollen_mean,0.0,nonweather_patient_passive,0.7,0,7,2,5
11,tree_pollen_range,0.0,nonweather_patient_passive,0.7,0,7,2,5
12,tree_pollen_skew,0.0,nonweather_patient_passive,0.7,0,7,2,5
13,tree_pollen_gradient,0.0,nonweather_patient_passive,0.7,0,7,2,5
14,tree_pollen_median,0.0,nonweather_patient_passive,0.7,0,7,2,5
36,temperature_max_mean,0.0,nonweather_patient_passive,0.7,0,7,2,5
73,aqi_latest,0.0,nonweather_patient_passive,0.7,0,7,2,5
16,weed_pollen_max,0.0,nonweather_patient_passive,0.7,0,7,2,5
32,temperature_median,0.0,nonweather_patient_passive,0.7,0,7,2,5
18,weed_pollen_mean,0.0,nonweather_patient_passive,0.7,0,7,2,5
21,weed_pollen_gradient,0.0,nonweather_patient_passive,0.7,0,7,2,5
22,weed_pollen_median,0.0,nonweather_patient_passive,0.7,0,7,2,5
23,weed_pollen_latest,0.0,nonweather_patient_passive,0.7,0,7,2,5
24,extreme_heat,0.0,nonweather_patient_passive,0.7,0,7,2,5
25,extreme_cold,0.0,nonweather_patient_passive,0.7,0,7,2,5
17,weed_pollen_min,0.0,nonweather_patient_passive,0.7,0,7,2,5
28,temperature_mean,0.0,nonweather_patient_passive,0.7,0,7,2,5
29,temperature_range,0.0,nonweather_patient_passive,0.7,0,7,2,5
31,temperature_gradient,0.0,nonweather_patient_passive,0.7,0,7,2,5
33,temperature_latest,0.0,nonweather_patient_passive,0.7,0,7,2,5
34,temperature_max_max,-0.0004255319148936176,nonweather_patient_passive,0.7,0,7,2,5
65,wind_speed_latest,-0.0004255319148936176,nonweather_patient_passive,0.7,0,7,2,5
69,aqi_range,-0.0008510638297872352,nonweather_patient_passive,0.7,0,7,2,5
61,wind_speed_range,-0.001276595744680853,nonweather_patient_passive,0.7,0,7,2,5
56,humidity_median,-0.001276595744680853,nonweather_patient_passive,0.7,0,7,2,5
34,daily_prev_inhaler_mean,0.06447368421052638,nonweather_patient_active,0.7,0,7,2,5
37,daily_prev_inhaler_gradient,0.008771929824561441,nonweather_patient_active,0.7,0,7,2,5
4,rcp3_skew,0.007017543859649145,nonweather_patient_active,0.7,0,7,2,5
5,rcp3_gradient,0.0035087719298245723,nonweather_patient_active,0.7,0,7,2,5
7,rcp3_latest,0.0026315789473684292,nonweather_patient_active,0.7,0,7,2,5
2,rcp3_mean,0.0017543859649123195,nonweather_patient_active,0.7,0,7,2,5
36,daily_prev_inhaler_skew,0.0013157894736842146,nonweather_patient_active,0.7,0,7,2,5
38,daily_prev_inhaler_median,0.0008771929824561541,nonweather_patient_active,0.7,0,7,2,5
27,daily_limit_activity_range,0.0008771929824561431,nonweather_patient_active,0.7,0,7,2,5
3,rcp3_range,0.0008771929824561431,nonweather_patient_active,0.7,0,7,2,5
29,daily_limit_activity_gradient,0.00043859649122807154,nonweather_patient_active,0.7,0,7,2,5
12,daily_day_symp_skew,2.2204460492503132e-17,nonweather_patient_active,0.7,0,7,2,5
24,daily_limit_activity_max,0.0,nonweather_patient_active,0.7,0,7,2,5
25,daily_limit_activity_min,0.0,nonweather_patient_active,0.7,0,7,2,5
26,daily_limit_activity_mean,0.0,nonweather_patient_active,0.7,0,7,2,5
31,daily_limit_activity_latest,0.0,nonweather_patient_active,0.7,0,7,2,5
28,daily_limit_activity_skew,0.0,nonweather_patient_active,0.7,0,7,2,5
30,daily_limit_activity_median,0.0,nonweather_patient_active,0.7,0,7,2,5
22,daily_night_symp_median,0.0,nonweather_patient_active,0.7,0,7,2,5
32,daily_prev_inhaler_max,0.0,nonweather_patient_active,0.7,0,7,2,5
35,daily_prev_inhaler_range,0.0,nonweather_patient_active,0.7,0,7,2,5
23,daily_night_symp_latest,0.0,nonweather_patient_active,0.7,0,7,2,5
18,daily_night_symp_mean,0.0,nonweather_patient_active,0.7,0,7,2,5
21,daily_night_symp_gradient,0.0,nonweather_patient_active,0.7,0,7,2,5
1,rcp3_min,0.0,nonweather_patient_active,0.7,0,7,2,5
19,daily_night_symp_range,0.0,nonweather_patient_active,0.7,0,7,2,5
17,daily_night_symp_min,0.0,nonweather_patient_active,0.7,0,7,2,5
16,daily_night_symp_max,0.0,nonweather_patient_active,0.7,0,7,2,5
15,daily_day_symp_latest,0.0,nonweather_patient_active,0.7,0,7,2,5
14,daily_day_symp_median,0.0,nonweather_patient_active,0.7,0,7,2,5
11,daily_day_symp_range,0.0,nonweather_patient_active,0.7,0,7,2,5
9,daily_day_symp_min,0.0,nonweather_patient_active,0.7,0,7,2,5
8,daily_day_symp_max,0.0,nonweather_patient_active,0.7,0,7,2,5
33,daily_prev_inhaler_min,-0.0004385964912280493,nonweather_patient_active,0.7,0,7,2,5
39,daily_prev_inhaler_latest,-0.0017543859649122417,nonweather_patient_active,0.7,0,7,2,5
13,daily_day_symp_gradient,-0.0026315789473683624,nonweather_patient_active,0.7,0,7,2,5
6,rcp3_median,-0.0035087719298244947,nonweather_patient_active,0.7,0,7,2,5
0,rcp3_max,-0.0057017543859648745,nonweather_patient_active,0.7,0,7,2,5
20,daily_night_symp_skew,-0.007894736842105177,nonweather_patient_active,0.7,0,7,2,5
10,daily_day_symp_mean,-0.009210526315789402,nonweather_patient_active,0.7,0,7,2,5
43,temperature_min_min,0.027000000000000024,weather_patient_passive,0.7,0,14,2,3
38,temperature_max_skew,0.02233333333333336,weather_patient_passive,0.7,0,14,2,3
21,weed_pollen_gradient,0.02100000000000003,weather_patient_passive,0.7,0,14,2,3
64,wind_speed_median,0.017000000000000036,weather_patient_passive,0.7,0,14,2,3
40,temperature_max_median,0.008666666666666701,weather_patient_passive,0.7,0,14,2,3
